id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude
13038910,jg219542,2023-04-11t19:06:00.000,0000x w grand ave,143a,weapons violation,unlawful possession - handgun,street,True,False,1831,018,8,15,1175986,1903895,2023,2023-04-18t16:48:04.000,41.891652789,-87.629131223
13039004,jg219582,2023-04-11t19:05:00.000,053xx w chicago ave,0560,assault,simple,gas station,False,False,1524,015,25,08a,1140422,1904813,2023,2023-04-18t16:48:04.000,41.894898559,-87.759720016
13039020,jg219554,2023-04-11t19:00:00.000,002xx n pulaski rd,0560,assault,simple,restaurant,False,False,1122,011,26,08a,1149684,1901307,2023,2023-04-18t16:48:04.000,41.885102764,-87.725794037
13039037,jg219700,2023-04-11t19:00:00.000,053xx n clark st,0910,motor vehicle theft,automobile,street,False,False,2013,020,77,07,1165065,1935365,2023,2023-04-18t16:48:04.000,41.978247133,-87.668342378
13039013,jg219584,2023-04-11t19:00:00.000,020xx w rascher ave,1210,deceptive practice,theft of labor / services,commercial / business office,False,False,2012,020,4,11,1161785,1936186,2023,2023-04-18t16:48:04.000,41.980569228,-87.680381594
13039880,jg220215,2023-04-11t19:00:00.000,075xx s coles ave,1320,criminal damage,to vehicle,street,False,False,0421,004,43,14,1195981,1855565,2023,2023-04-18t16:48:04.000,41.758559577,-87.557303602
13039392,jg220060,2023-04-11t19:00:00.000,045xx n drake ave,1320,criminal damage,to vehicle,street,False,False,1723,017,14,14,1151904,1929923,2023,2023-04-18t16:48:04.000,41.963584102,-87.716886333
13041000,jg221837,2023-04-11t19:00:00.000,075xx s coles ave,0810,theft,over $500,residence - yard (front / back),False,True,0421,004,43,06,1195754,1855853,2023,2023-04-18t16:48:04.000,41.759355486,-87.55812601
13039156,jg219774,2023-04-11t19:00:00.000,047xx n racine ave,0486,battery,domestic battery simple,street,False,True,1913,019,3,08b,1167451,1931818,2023,2023-04-18t16:48:04.000,41.968462892,-87.659670442
13039393,jg220073,2023-04-11t19:00:00.000,045xx n drake ave,1320,criminal damage,to vehicle,street,False,False,1723,017,14,14,1151904,1929923,2023,2023-04-18t16:48:04.000,41.963584102,-87.716886333
13039364,jg219990,2023-04-11t19:00:00.000,023xx w peterson ave,0810,theft,over $500,vacant lot / land,False,False,2413,024,2,06,1159699,1939799,2023,2023-04-18t16:48:04.000,41.990526825,-87.687953046
13039380,jg220028,2023-04-11t19:00:00.000,058xx w dickens ave,1320,criminal damage,to vehicle,street,False,False,2515,025,19,14,1137311,1913202,2023,2023-04-18t16:48:04.000,41.917975494,-87.770944052
13039059,jg219572,2023-04-11t19:00:00.000,095xx s vincennes ave,1320,criminal damage,to vehicle,parking lot / garage (non residential),False,False,2213,022,73,14,1170578,1841619,2023,2023-04-18t16:48:04.000,41.720880947,-87.650808427
13039418,jg220116,2023-04-11t19:00:00.000,048xx s hermitage ave,0920,motor vehicle theft,attempt - automobile,street,False,False,0931,009,61,07,1165498,1872509,2023,2023-04-18t16:48:04.000,41.805756349,-87.668540966
13038959,jg219587,2023-04-11t18:58:00.000,048xx n avers ave,0486,battery,domestic battery simple,residence - yard (front / back),True,True,1712,017,14,08b,1149838,1931970,2023,2023-04-18t16:48:04.000,41.969241747,-87.724428905
13038930,jg219593,2023-04-11t18:55:00.000,046xx w belmont ave,0486,battery,domestic battery simple,nursing / retirement home,False,True,2521,025,19,08b,1144584,1920864,2023,2023-04-18t16:48:04.000,41.938866781,-87.744028854
13039121,jg219716,2023-04-11t18:54:00.000,076xx s south shore dr,1365,criminal trespass,to residence,apartment,False,False,0421,004,43,26,1196619,1855520,2023,2023-04-18t16:48:04.000,41.758420277,-87.554966924
13039870,jg220723,2023-04-11t18:50:00.000,003xx w grand ave,1563,sex offense,criminal sexual abuse,street,False,False,1831,018,8,17,1173713,1903835,2023,2023-04-18t16:48:04.000,41.891539033,-87.637480616
13039008,jg219568,2023-04-11t18:50:00.000,050xx s halsted st,0530,assault,aggravated - other dangerous weapon,tavern / liquor store,False,False,0933,009,61,04a,1171830,1871216,2023,2023-04-18t16:48:04.000,41.802071476,-87.64535562
13039055,jg219533,2023-04-11t18:46:00.000,069xx s crandon ave,0620,burglary,unlawful entry,apartment,False,False,0331,003,43,05,1192521,1859491,2023,2023-04-18t16:48:04.000,41.769417774,-87.569856281
13039100,jg219552,2023-04-11t18:45:00.000,055xx s michigan ave,0460,battery,simple,sidewalk,False,False,0231,002,40,08b,1178103,1868223,2023,2023-04-18t16:48:04.000,41.79371832,-87.622440909
13039111,jg219562,2023-04-11t18:45:00.000,129xx s wallace st,051a,assault,aggravated - handgun,residence,False,False,0523,005,53,04a,1174672,1819135,2023,2023-04-18t16:48:04.000,41.659091355,-87.636479252
13039090,jg219563,2023-04-11t18:44:00.000,001xx s cicero ave,0520,assault,aggravated - knife / cutting instrument,street,False,False,1533,015,25,04a,1144408,1899062,2023,2023-04-18t16:48:04.000,41.879043079,-87.745225096
13039116,jg219567,2023-04-11t18:43:00.000,110xx s vernon ave,2825,other offense,harassment by telephone,apartment,False,True,0513,005,49,26,1181205,1831831,2023,2023-04-18t16:48:04.000,41.693783605,-87.612184541
13038862,jg219553,2023-04-11t18:40:00.000,004xx n clark st,0460,battery,simple,bar or tavern,False,False,1831,018,8,08b,1175457,1903385,2023,2023-04-18t16:48:04.000,41.890265219,-87.631089305
13039098,jg219625,2023-04-11t18:40:00.000,078xx s euclid ave,0420,battery,aggravated - knife / cutting instrument,alley,False,False,0414,004,43,04b,1190564,1853319,2023,2023-04-18t16:48:04.000,41.752528738,-87.577228473
13038911,jg219525,2023-04-11t18:36:00.000,008xx w 87th st,0460,battery,simple,small retail store,False,False,2222,022,71,08b,1171993,1847157,2023,2023-04-18t16:48:04.000,41.736047095,-87.6454635
13038952,jg219520,2023-04-11t18:35:00.000,051xx w madison st,143a,weapons violation,unlawful possession - handgun,sidewalk,True,False,1533,015,25,15,1142212,1899540,2023,2023-04-18t16:48:04.000,41.88039578,-87.753276655
13038935,jg219577,2023-04-11t18:34:00.000,039xx w 24th st,1811,narcotics,possess - cannabis 30 grams or less,street,True,False,1013,010,30,18,1150343,1887764,2023,2023-04-18t16:48:04.000,41.847926365,-87.723727217
13041379,jg222472,2023-04-11t18:30:00.000,037xx n wayne ave,0810,theft,over $500,street,False,False,1923,019,6,06,1166635,1924875,2023,2023-04-18t16:48:04.000,41.949428591,-87.662870564
13038915,jg219522,2023-04-11t18:30:00.000,037xx n spaulding ave,0560,assault,simple,street,False,False,1733,017,16,08a,1153721,1924761,2023,2023-04-18t16:48:04.000,41.949383164,-87.710343758
13042545,jg223788,2023-04-11t18:30:00.000,025xx w montrose ave,500n,other offense,abuse / neglect - care facility,nursing / retirement home,False,False,1911,019,4,26,1158462,1929134,2023,2023-04-18t16:48:04.000,41.961287044,-87.692796336
13038848,jg219531,2023-04-11t18:30:00.000,014xx w flournoy st,0820,theft,$500 and under,alley,False,False,1231,012,28,06,1166825,1897145,2023,2023-04-18t16:48:04.000,41.87333166,-87.662968825
13039419,jg220122,2023-04-11t18:30:00.000,049xx w congress pkwy,0910,motor vehicle theft,automobile,street,False,False,1533,015,25,07,1143691,1897231,2023,2023-04-18t16:48:04.000,41.87403204,-87.747903681
13039031,jg219601,2023-04-11t18:30:00.000,108xx s calumet ave,0910,motor vehicle theft,automobile,street,False,False,0513,005,49,07,1180503,1833138,2023,2023-04-18t16:48:04.000,41.697386292,-87.614714788
13039025,jg219578,2023-04-11t18:29:00.000,006xx n clark st,0460,battery,simple,restaurant,False,False,1832,018,8,08b,1175432,1904246,2023,2023-04-18t16:48:04.000,41.892628411,-87.63115524
13039064,jg219551,2023-04-11t18:25:00.000,081xx s maryland ave,0496,battery,aggravated domestic battery - knife / cutting instrument,street,False,True,0631,006,44,04b,1183322,1851132,2023,2023-04-18t16:48:04.000,41.746698961,-87.60383498
13038875,jg219535,2023-04-11t18:24:00.000,054xx s maryland ave,0486,battery,domestic battery simple,apartment,False,True,0233,002,41,08b,1182834,1869350,2023,2023-04-18t16:48:04.000,41.796702238,-87.60505784
13038932,jg219497,2023-04-11t18:21:00.000,018xx w 53rd st,2022,narcotics,possess - cocaine,street,True,False,0932,009,61,18,1164667,1869540,2023,2023-04-18t16:48:04.000,41.797626655,-87.671672585
13039081,jg219556,2023-04-11t18:20:00.000,039xx s cottage grove ave,0560,assault,simple,park property,False,False,0214,002,38,08a,1182257,1879204,2023,2023-04-18t16:48:04.000,41.823755781,-87.606868273
13039024,jg219523,2023-04-11t18:20:00.000,023xx e 95th st,0860,theft,retail theft,commercial / business office,False,False,0431,004,51,06,1193439,1842428,2023,2023-04-18t16:48:04.000,41.722573058,-87.567048361
13042264,jg219503,2023-04-11t18:20:00.000,018xx n nagle ave,1320,criminal damage,to vehicle,street,False,False,2513,025,25,14,1133012,1911619,2023,2023-04-18t16:48:04.000,41.91370782,-87.786776151
13039930,jg220847,2023-04-11t18:09:00.000,013xx n dearborn st,0560,assault,simple,street,False,False,1824,018,8,08a,1175682,1909473,2023,2023-04-18t16:48:04.000,41.906965938,-87.630079739
13042966,jg224264,2023-04-11t18:01:00.000,029xx w wilcox st,0820,theft,$500 and under,residence - porch / hallway,False,False,1124,011,27,06,1156911,1899216,2023,2023-04-18t16:48:04.000,41.879221392,-87.699311888
13039474,jg220178,2023-04-11t18:00:00.000,019xx n natoma ave,0910,motor vehicle theft,automobile,residence,False,False,2513,025,25,07,1131771,1912272,2023,2023-04-18t16:48:04.000,41.915521346,-87.791320273
13039286,jg219903,2023-04-11t18:00:00.000,082xx s damen ave,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,0614,006,71,07,1164454,1850199,2023,2023-04-18t16:48:04.000,41.74455683,-87.672998251
13039333,jg219966,2023-04-11t18:00:00.000,018xx s calumet ave,0910,motor vehicle theft,automobile,street,False,False,0132,001,33,07,1178756,1891402,2023,2023-04-18t16:48:04.000,41.857308478,-87.619340066
13039205,jg219490,2023-04-11t18:00:00.000,009xx w 115th pl,0486,battery,domestic battery simple,vehicle non-commercial,False,True,0524,005,53,08b,1171958,1828275,2023,2023-04-18t16:48:04.000,41.684232834,-87.646143796
13041066,jg222214,2023-04-11t18:00:00.000,094xx s eggleston ave,0610,burglary,forcible entry,residence - garage,False,False,2223,022,73,05,1174947,1842366,2023,2023-04-18t16:48:04.000,41.722834652,-87.634783583
13040461,jg221347,2023-04-11t18:00:00.000,002xx e illinois st,0910,motor vehicle theft,automobile,vehicle non-commercial,False,False,1834,018,8,07,1177800,1903658,2023,2023-04-18t16:48:04.000,41.890961404,-87.622476522
13039495,jg220287,2023-04-11t18:00:00.000,034xx s union ave,0810,theft,over $500,vehicle non-commercial,False,False,0915,009,60,06,1172193,1882168,2023,2023-04-18t16:48:04.000,41.832116845,-87.643702002
13039502,jg220095,2023-04-11t18:00:00.000,041xx w carroll ave,051a,assault,aggravated - handgun,residence - porch / hallway,False,False,1114,011,26,04a,1148715,1901913,2023,2023-04-18t16:48:04.000,41.886784465,-87.729336735
13039825,jg220589,2023-04-11t18:00:00.000,014xx s tripp ave,0910,motor vehicle theft,automobile,residence - yard (front / back),False,False,1011,010,29,07,1148287,1892693,2023,2023-04-18t16:48:04.000,41.861491964,-87.731146022
13039023,jg219669,2023-04-11t18:00:00.000,083xx s may st,0920,motor vehicle theft,attempt - automobile,street,False,False,0613,006,71,07,1170105,1849527,2023,2023-04-18t16:48:04.000,41.742591905,-87.652311741
13038888,jg219507,2023-04-11t17:57:00.000,021xx n clybourn ave,0530,assault,aggravated - other dangerous weapon,bank,False,False,1811,018,7,04a,1166511,1914535,2023,2023-04-18t16:48:04.000,41.92105776,-87.66362328
13039093,jg219539,2023-04-11t17:57:00.000,007xx n michigan ave,0860,theft,retail theft,department store,True,False,1834,018,8,06,1177303,1905177,2023,2023-04-18t16:48:04.000,41.895140898,-87.624255632
13045489,jg226422,2023-04-11t17:55:00.000,072xx n octavia ave,1320,criminal damage,to vehicle,street,False,False,1611,016,9,14,1126725,1947519,2023,2023-04-19t16:48:51.000,42.012329026,-87.809066894
13040161,jg219462,2023-04-11t17:50:00.000,056xx w 63rd pl,051a,assault,aggravated - handgun,street,False,False,0812,008,64,04a,1140005,1861899,2023,2023-04-18t16:48:04.000,41.77714374,-87.762299357
13039071,jg219493,2023-04-11t17:45:00.000,0000x w 79th st,0460,battery,simple,street,False,False,0623,006,44,08b,1177483,1852629,2023,2023-04-18t16:48:04.000,41.750940757,-87.625185222
13038815,jg219464,2023-04-11t17:45:00.000,034xx n seeley ave,2820,other offense,telephone threat,apartment,False,False,1921,019,5,08a,1162078,1922785,2023,2023-04-18t16:48:04.000,41.943790114,-87.679680005
13051581,jg234703,2023-04-11t17:45:00.000,019xx n kedzie ave,0890,theft,from building,residence,False,False,1421,014,22,06,1154738,1912641,2023,2023-04-25t16:45:06.000,41.916104615,-87.706930899
13038795,jg219446,2023-04-11t17:45:00.000,002xx s dearborn st,2024,narcotics,possess - heroin (white),cta platform,True,False,0113,001,32,18,1175968,1899257,2023,2023-04-18t16:48:04.000,41.878926264,-87.629337063
13038876,jg219517,2023-04-11t17:40:00.000,029xx w pershing rd,0910,motor vehicle theft,automobile,residence - garage,False,False,0911,009,58,07,1157468,1878631,2023,2023-04-18t16:48:04.000,41.822722567,-87.697826048
13039016,jg219472,2023-04-11t17:35:00.000,004xx n green st,1365,criminal trespass,to residence,residence,False,True,1214,012,24,26,1170640,1903459,2023,2023-04-18t16:48:04.000,41.890575096,-87.64877725
13038960,jg219442,2023-04-11t17:35:00.000,053xx s princeton ave,143a,weapons violation,unlawful possession - handgun,street,True,False,0935,009,37,15,1175191,1869610,2023,2023-04-18t16:48:04.000,41.797589971,-87.633077511
13038835,jg219459,2023-04-11t17:33:00.000,078xx s dr martin luther king jr dr,1320,criminal damage,to vehicle,parking lot / garage (non residential),False,False,0623,006,69,14,1180265,1853045,2023,2023-04-18t16:48:04.000,41.752019022,-87.614977963
27423,jg219348,2023-04-11t17:31:00.000,016xx w 66th st,0110,homicide,first degree murder,street,False,False,0725,007,67,01a,1166684,1860948,2023,2023-04-18t16:48:04.000,41.774006303,-87.664521019
13038868,jg219409,2023-04-11t17:31:00.000,002xx w 115th st,143a,weapons violation,unlawful possession - handgun,vehicle non-commercial,True,False,0522,005,53,15,1176563,1828680,2023,2023-04-18t16:48:04.000,41.685242182,-87.629274218
13039614,jg220138,2023-04-11t17:30:00.000,094xx s loomis st,0910,motor vehicle theft,automobile,parking lot / garage (non residential),False,False,2222,022,73,07,1168656,1842070,2023,2023-04-18t16:48:04.000,41.722160157,-87.657835334
13039782,jg220569,2023-04-11t17:30:00.000,109xx s halsted st,0460,battery,simple,nursing / retirement home,False,False,2233,022,49,08b,1172930,1832289,2023,2023-04-18t16:48:04.000,41.69522655,-87.642467755
13039057,jg219513,2023-04-11t17:30:00.000,063xx s kimbark ave,0486,battery,domestic battery simple,residence,False,True,0314,003,42,08b,1185730,1863184,2023,2023-04-18t16:48:04.000,41.779714416,-87.594632335
13038860,jg219424,2023-04-11t17:30:00.000,093xx s loomis st,0580,stalking,simple,residence,False,True,2222,022,73,08a,1168634,1842891,2023,2023-04-18t16:48:04.000,41.724413578,-87.657892321
13038873,jg219505,2023-04-11t17:30:00.000,007xx e 43rd st,4387,other offense,violate order of protection,apartment,False,True,0214,002,38,26,1181953,1876664,2023,2023-04-18t16:48:04.000,41.816792881,-87.608062183
13039110,jg219555,2023-04-11t17:30:00.000,055xx w grace st,0620,burglary,unlawful entry,residence,False,False,1633,016,15,05,1138843,1924720,2023,2023-04-18t16:48:04.000,41.949554388,-87.765034807
13039300,jg219950,2023-04-11t17:30:00.000,072xx s eberhart ave,1320,criminal damage,to vehicle,street,False,False,0323,003,69,14,1180831,1857088,2023,2023-04-18t16:48:04.000,41.763100461,-87.612779752
13038805,jg219494,2023-04-11t17:30:00.000,029xx n clybourn ave,2825,other offense,harassment by telephone,apartment,False,True,1931,019,5,26,1161560,1919521,2023,2023-04-18t16:48:04.000,41.934844327,-87.681675129
13039125,jg219751,2023-04-11t17:25:00.000,014xx s jefferson st,0910,motor vehicle theft,automobile,street,False,False,0124,001,28,07,1172551,1893526,2023,2023-04-18t16:48:04.000,41.863276227,-87.642053002
13038833,jg219431,2023-04-11t17:25:00.000,001xx s state st,0860,theft,retail theft,small retail store,False,False,0112,001,32,06,1176405,1899625,2023,2023-04-18t16:48:04.000,41.87992623,-87.627721389
13040204,jg219436,2023-04-11t17:22:00.000,040xx w 55th st,033a,robbery,attempt armed - handgun,alley,False,False,0815,008,62,03,1150465,1867821,2023,2023-04-18t16:48:04.000,41.793197631,-87.72379869
13038992,jg219433,2023-04-11t17:20:00.000,018xx n kedzie ave,0890,theft,from building,residence - yard (front / back),False,False,1421,014,22,06,1154751,1912212,2023,2023-04-18t16:48:04.000,41.914927143,-87.70689465
13038817,jg219524,2023-04-11t17:15:00.000,053xx s dorchester ave,0810,theft,over $500,street,False,False,0234,002,41,06,1186452,1870149,2023,2023-04-18t16:48:04.000,41.798809877,-87.591765181
13038866,jg219443,2023-04-11t17:12:00.000,008xx n lawndale ave,0560,assault,simple,apartment,False,False,1112,011,23,08a,1151564,1905435,2023,2023-04-18t16:48:04.000,41.896393689,-87.718781743
13039523,jg220054,2023-04-11t17:00:00.000,029xx s archer ave,0610,burglary,forcible entry,small retail store,False,False,0913,009,60,05,1168237,1885581,2023,2023-04-18t16:48:04.000,41.841568676,-87.658118585
13039471,jg220186,2023-04-11t17:00:00.000,006xx e 38th pl,0460,battery,simple,sidewalk,False,False,0212,002,36,08b,1181029,1879593,2023,2023-04-18t16:48:04.000,41.82485163,-87.611361326
13040525,jg220329,2023-04-11t17:00:00.000,059xx s narragansett ave,1310,criminal damage,to property,apartment,False,False,0811,008,64,14,1134743,1864605,2023,2023-04-18t16:48:04.000,41.784663771,-87.781526532
